z,x,y
689,65,53
32,49,199
243,93,152
399,75,117
693,92,85
452,108,63
663,63,109
126,89,109
208,43,187
726,92,91
105,87,132
787,73,109
221,111,138
464,96,72
93,109,133
376,90,111
514,77,109
301,89,115
728,84,112
403,92,162
221,94,96
252,13,81
180,123,77
302,82,103
291,89,105
763,85,106
632,87,139
568,82,104
77,44,58
700,95,68
165,89,100
502,85,111
304,64,99
288,106,87
618,84,123
381,45,56
591,102,84
0,109,145
110,95,103
123,59,109
745,63,101
399,102,75
74,81,97
251,68,110
152,37,167
188,28,74
270,109,140
515,93,166
246,97,105
105,95,91
118,101,140
154,103,139
606,20,69
125,91,103
693,90,150
489,76,112
722,76,110
750,23,152
476,87,123
190,31,77
704,104,77
35,85,108
786,86,138
141,81,104
378,90,108
406,71,98
218,113,146
327,106,87
279,72,117
521,90,107
690,96,126
205,36,155
643,86,130
275,97,132
197,105,87
122,98,138
57,93,66
637,72,109
205,108,64
206,57,106
430,74,108
64,106,88
71,83,101
55,104,90
484,88,128
746,37,74
624,92,74
425,66,109
241,90,141
592,96,65
370,80,104
416,79,134
230,114,143
418,112,165
599,79,112
602,62,149
322,33,52
359,81,137
577,86,114
194,51,94
634,73,100
154,113,84
660,92,75
564,125,39
71,104,145
568,117,181
117,113,143
612,100,156
147,93,116
494,91,121
1,35,195
459,100,55
751,67,116
236,48,140
754,97,138
312,82,103
354,92,101
599,80,114
513,83,111
435,98,193
214,88,96
641,81,104
51,117,70
39,50,22
497,79,110
510,80,111
424,98,142
560,82,95
147,102,135
685,79,72
577,82,106
735,90,125
296,92,102
287,105,89
432,72,112
292,71,108
225,102,83
626,87,87
770,28,55
510,104,90
699,72,108
253,58,109
176,39,174
637,85,108
692,63,112
340,82,116
219,100,51
573,68,111
163,92,68
372,77,109
753,80,117
744,95,137
566,84,106
399,94,123
590,99,75
503,94,120
267,64,120
287,99,90
70,103,135
289,98,92
673,92,82
221,73,105
657,117,191
589,88,131
677,95,80
61,81,118
151,51,87
560,93,142
346,79,117
234,113,88
184,16,80
251,84,114
325,91,103
689,84,118
407,90,110
197,54,166
704,92,100
200,103,69
596,84,108
65,107,88
626,93,35
647,81,117
84,65,114
267,103,129
644,66,113
255,109,150
600,87,104
468,84,115
527,99,96
784,72,106
607,81,122
539,74,113
598,88,123
460,78,117
650,37,75
489,79,102
699,63,116
318,65,123
696,83,124
106,88,108
564,79,114
235,40,170
606,65,145
168,84,104
774,89,88
18,49,25
110,86,162
734,93,148
782,85,93
753,101,83
388,97,90
459,89,141
780,36,149
363,83,111
264,116,142
83,105,93
128,62,119
211,106,84
722,70,102
347,69,113
420,89,100
475,82,113
322,95,121
328,86,126
71,108,142
133,67,110
579,95,81
197,25,48
605,36,150
507,100,143
233,94,102
427,110,161
221,100,68
755,72,109
26,39,47
700,111,171
421,94,132
35,24,166
311,88,108
128,108,139
455,80,120
684,88,104
465,96,173
707,73,105
506,98,151
484,32,63
594,98,140
746,68,114
579,90,191
80,82,113
373,99,104
47,66,118
758,82,109
528,101,161
107,80,105
524,84,115
740,105,35
398,108,163
676,77,109
107,105,91
63,47,197
115,95,138
338,93,95
386,81,122
47,105,85
293,120,51
358,90,115
221,64,113
724,103,54
424,104,170
483,98,57
183,85,116
211,115,78
291,89,109
275,83,59
735,67,169
529,71,113
502,94,140
562,101,182
47,51,45
61,40,161
444,71,106
314,41,68
464,84,108
67,84,115
614,102,137
51,54,41
504,86,116
95,84,112
372,95,100
619,86,112
622,79,129
94,83,119
690,74,132
750,100,139
7,112,152
66,16,78
775,80,109
301,103,72
32,120,157
346,94,119
577,79,105
623,89,144
113,89,131
689,90,137
134,16,73
697,79,127
518,100,160
401,106,176
783,33,163
547,96,76
677,89,149
321,84,144
589,67,116
482,86,95
487,81,108
295,94,122
592,71,112
330,95,132
698,87,118
309,68,109
159,109,93
692,86,108
539,101,92
365,85,110
332,101,100
284,49,127
171,85,118
512,96,93
385,81,111
234,40,182
554,98,153
728,94,141
128,98,93
561,76,114
464,90,114
487,100,133
773,70,109
526,92,130
586,99,90
487,86,111
330,72,113
200,47,141
229,115,73
102,89,112
108,103,133
536,109,149
483,74,110
700,96,150
640,82,102
169,112,138
585,89,134
393,46,147
124,65,105
297,109,138
312,83,123
119,96,126
296,101,87
37,91,121
671,79,114
633,70,112
773,46,83
228,35,70
170,87,105
453,37,64
637,77,78
236,92,123
587,85,123
305,92,132
458,85,104
683,85,123
78,97,141
586,83,101
788,30,159
495,27,141
224,102,58
629,88,127
537,36,163
444,87,115
365,93,106
272,110,92
406,73,102
258,111,150
72,93,100
642,80,105
608,110,176
488,94,131
377,106,69
719,70,113
442,99,158
3,38,145
354,91,107
764,73,107
739,90,122
139,63,126
292,82,121
406,63,101
709,94,132
340,96,107
268,63,117
306,100,97
335,72,113
609,79,118
272,92,107
740,79,112
484,69,59
670,96,86
507,91,91
184,82,111
612,123,177
696,88,87
462,97,81
445,89,187
248,85,106
168,96,125
281,112,52
649,87,123
98,78,113
295,94,115
682,46,57
209,44,181
471,96,60
671,59,106
679,91,98
215,116,80
219,37,154
121,88,121
124,78,106
152,84,122
372,85,113
539,88,90
265,94,112
482,87,80
136,93,130
602,97,67
713,78,118
192,90,124
731,26,163
0,61,112
56,46,61
356,65,102
164,38,161
569,81,113
542,82,104
535,83,109
394,92,112
258,87,123
482,40,74
255,74,126
125,110,88
104,114,137
164,80,91
539,89,107
246,99,137
470,39,157
367,94,107
144,109,142
222,29,158
438,83,121
129,84,118
228,101,133
321,100,102
306,101,97
656,80,115
282,108,72
470,91,89
72,109,142
509,84,110
107,101,92
56,47,186
350,95,120
782,68,151
253,89,120
253,118,63
726,31,171
541,78,115
767,63,146
83,62,99
567,92,122
388,95,169
547,92,85
742,89,125
767,94,90
384,98,68
577,87,113
779,87,135
165,70,111
701,105,83
66,111,150
413,94,158
652,80,108
238,40,38
311,88,125
607,84,103
603,88,150
192,46,149
433,91,151
536,97,135
462,79,111
74,111,139
608,103,50
699,65,112
189,99,143
561,90,128
95,61,119
138,100,92
137,58,114
553,74,113
489,80,108
781,39,56
608,93,124
84,89,114
533,102,64
396,111,77
474,87,110
223,99,92
439,106,57
269,104,93
358,97,136
685,73,114
339,108,140
728,95,88
499,78,93
95,111,143
19,103,100
646,79,116
313,88,118
410,68,109
677,75,155
676,56,147
125,95,105
686,78,114
648,91,100
688,84,128
254,111,75
556,86,126
52,27,76
777,79,113
776,75,104
676,82,100
246,105,135
590,72,110
183,29,143
233,106,70
272,96,76
226,106,62
539,97,166
781,40,171
656,90,102
163,91,123
21,113,139
106,109,79
83,112,150
660,84,106
690,95,147
323,74,105
644,102,156
316,105,91
152,41,152
152,14,160
247,82,102
149,92,99
172,97,134
470,91,130
605,48,144
445,113,172
255,86,110
439,94,95
430,96,144
211,106,74
667,36,169
541,75,100
350,96,105
477,21,62
658,91,126
487,87,110
611,93,98
764,90,150
125,98,96
242,89,135
664,71,113
397,97,73
619,85,124
262,69,116
652,78,109
503,95,88
146,20,153
202,97,125
308,112,139
726,91,126
436,96,166
70,75,104
452,107,65
475,105,153
741,103,139
20,114,68
611,72,119
596,81,114
151,93,81
116,88,100
244,88,112
789,76,112
593,88,118
312,89,40
582,84,147
599,88,135
618,100,147
731,62,108
675,73,166
468,99,161
106,82,109
57,101,151
42,101,135
356,90,109
382,84,110
788,98,137
627,81,110
782,98,137
333,93,61
66,19,71
139,120,156
394,95,120
723,72,103
337,91,107
219,34,157
226,98,103
94,69,98
782,34,69
253,54,153
240,30,176
381,103,126
710,65,110
174,104,156
622,67,120
118,89,116
132,65,105
664,39,162
788,36,161
552,93,97
563,92,90
438,88,117
271,85,111
358,94,149
370,93,106
597,59,141
181,44,191
584,80,114
629,88,117
593,77,110
625,85,114
462,93,103
274,96,84
335,76,118
375,99,83
77,74,124
517,92,149
345,86,110
519,31,90
27,103,138
755,103,88
1,94,83
787,96,90
522,87,97
214,103,43
486,85,141
607,85,120
666,66,108
499,93,79
44,104,89
337,106,98
577,90,190
365,95,175
745,35,163
85,60,117
185,17,68
214,106,92
512,87,111
81,113,150
98,109,93
514,103,88
208,117,67
247,100,152
584,86,111
159,115,171
87,106,70
34,115,80
30,85,113
290,95,84
255,64,107
214,48,142
723,85,145
587,90,148
674,83,107
547,88,103
675,79,187
246,96,119
286,85,121
185,66,122
475,69,107
697,78,115
682,89,125
143,86,118
253,87,87
352,89,117
44,34,36
781,64,110
83,58,119
584,76,110
434,42,149
636,91,148
102,103,79
726,95,55
648,77,112
591,71,105
194,69,116
774,111,78
647,101,167
419,99,68
282,70,100
636,32,59
445,64,121
212,93,118
784,73,114
240,71,109
503,102,95
130,106,141
361,92,100
470,103,72
552,76,108
467,112,73
300,104,90
225,111,135
564,95,72
323,98,90
700,22,161
562,66,108
400,71,107
319,105,127
576,72,104
249,57,171
691,89,85
240,46,80
727,97,92
243,88,117
218,101,126
718,28,89
81,78,105
735,96,72
195,86,111
71,103,126
19,72,54
304,116,143
449,72,135
664,85,107
150,48,189
19,111,139
330,73,163
495,97,146
222,38,39
712,95,63
374,71,112
148,92,114
691,83,108
687,81,69
492,85,119
55,55,194
347,67,114
484,94,119
277,72,110
739,103,75
21,102,96
452,101,77
693,79,119
480,107,51
190,112,141
526,113,83
202,98,138
737,92,131
371,107,68
251,94,84
29,84,110
191,32,183
651,91,147
230,84,108
71,85,118
10,49,50
42,32,62
300,94,120
223,43,152
485,70,112
697,91,75
197,43,65
632,93,133
620,93,82
337,69,109
678,89,147
393,103,95
705,88,104
154,59,108
178,90,111
150,107,147
258,82,117
93,69,120
698,69,112
258,86,102
153,109,140
623,85,116
449,94,148
366,96,124
94,29,177
11,106,75
253,82,126
419,108,149
277,94,105
134,67,120
560,108,164
345,95,104
671,101,139
727,95,64
308,82,120
665,78,112
1,63,77
212,113,85
776,75,110
207,100,56
456,45,83
254,102,131
82,74,106
328,16,170
734,83,103
466,41,72
320,93,131
349,83,109
652,89,74
497,86,90
692,105,74
493,89,110
707,80,115
690,80,87
138,97,130
305,100,99
380,98,83
179,90,94
663,89,150
767,88,119
69,29,56
377,91,132
220,59,111
268,81,124
569,90,98
563,104,180
469,83,112
296,96,100
654,126,187
757,61,108
68,88,113
646,89,102
324,104,76
165,58,108
321,103,125
228,43,83
573,83,122
187,45,151
386,65,109
698,71,112
786,103,88
161,59,107
411,72,118
517,69,113
457,68,102
436,65,146
607,81,100
754,91,131
248,107,90
84,88,153
37,98,139
500,91,145
274,104,83
537,85,86
52,94,82
661,90,134
662,87,151
301,85,124
695,90,130
166,87,103
223,46,159
563,90,107
149,106,141
605,70,112
95,89,112
191,101,138
521,85,94
412,94,156
201,93,101
154,93,101
469,67,105
484,23,156
398,97,128
354,39,52
569,77,109
561,123,176
776,91,97
651,71,113
66,88,122
789,81,114
475,77,116
161,119,58
294,28,147
164,99,99
416,102,151
658,91,128
289,96,104
261,87,109
223,117,138
545,74,106
766,70,103
451,74,113
59,103,147
241,57,114
71,97,96
251,114,179
612,95,160
181,90,107
168,110,170
253,97,119
515,80,99
210,14,147
42,48,34
0,104,130
125,65,117
259,102,88
486,86,103
666,93,148
460,108,87
587,82,132
594,94,149
521,87,103
647,75,113
264,74,142
113,93,105
305,67,49
285,112,75
136,89,129
320,89,117
285,109,138
256,105,146
565,96,155
744,91,166
601,91,94
619,95,76
379,81,124
467,81,111
571,89,123
11,30,159
346,63,124
697,37,65
175,100,127
546,80,109
31,28,63
592,79,116
142,87,66
636,80,127
658,84,112
542,96,101
716,88,95
527,28,83
329,27,140
180,109,91
175,92,110
542,101,161
161,54,172
393,93,92
541,112,77
394,86,111
238,36,61
624,80,96
379,74,99
260,75,110
504,96,85
375,106,78
124,94,61
214,91,111
305,95,120
87,119,146
704,88,93
779,76,107
440,21,143
17,50,203
753,89,81
427,85,86
121,89,118
544,90,139
559,73,104
23,85,123
501,94,129
643,82,148
775,57,160
215,42,175
53,21,75
787,94,131
111,83,102
123,98,143
573,89,127
780,48,127
397,92,54
681,92,134
527,79,108
570,83,112
297,113,76
189,94,127
392,96,62
237,23,76
39,102,134
234,67,117
53,101,137
109,107,138
749,103,133
347,99,126
117,100,75
124,115,136
145,94,125
210,112,64
197,96,105
704,83,102
68,32,68
788,83,112
131,91,57
366,74,119
678,50,61
556,41,173
153,75,113
598,83,129
238,27,175
152,18,72
379,93,114
200,48,138
259,100,147
686,81,111
206,93,127
446,94,100
726,80,109
29,119,144
269,99,88
292,94,83
122,103,126
86,120,82
758,88,105
262,92,105
39,102,129
636,97,90
463,104,185
177,124,85
563,82,102
1,97,100
210,100,97
436,89,114
109,83,65
57,58,113
252,115,54
689,40,58
264,102,125
789,89,161
717,89,103
656,78,122
784,75,108
161,64,110
54,63,109
207,38,54
222,107,131
31,117,145
26,108,142
666,86,108
719,87,119
525,80,45
55,65,177
622,81,117
580,86,104
460,96,85
246,97,132
494,83,126
290,101,46
189,89,142
394,103,93
69,67,102
251,89,93
573,24,137
54,120,62
502,104,62
552,89,124
599,62,141
60,92,121
187,28,179
583,78,121
262,60,110
706,86,104
540,85,109
104,109,78
99,83,115
462,96,128
367,116,177
679,80,116
29,110,140
437,80,98
265,88,96
637,76,108
293,78,108
775,92,68
609,93,85
775,89,92
543,68,121
231,111,169
161,127,67
45,77,112
448,95,82
628,93,168
497,89,96
152,84,103
94,94,129
35,21,155
426,107,56
303,78,80
365,58,117
384,93,116
188,94,110
291,105,87
396,95,72
555,80,131
316,96,84
620,22,140
178,75,106
459,101,135
613,94,145
132,68,106
222,57,103
224,94,118
200,104,80
247,93,120
263,91,103
440,103,158
271,94,92
138,101,73
185,27,179
31,107,133
597,67,116
611,94,151
367,74,103
747,25,164
89,78,63
157,51,153
369,69,112
235,76,116
137,79,72
525,78,107
1,113,58
433,97,148
319,105,145
60,107,94
233,87,126
211,24,167
147,17,56
318,45,154
652,88,151
698,80,113
116,103,133
734,84,124
273,38,186
589,89,134
381,98,139
283,101,88
131,61,101
280,68,109
758,95,92
691,88,88
124,87,99
95,109,95
568,97,80
243,89,81
46,77,115
329,109,87
226,42,155
715,24,149
428,72,110
767,70,141
60,80,110
30,18,54
623,90,80
117,109,136
635,87,108
142,103,86
469,104,76
483,67,61
280,100,142
701,82,111
306,84,106
76,101,85
112,111,93
248,75,107
358,87,107
638,85,115
127,89,105
234,41,190
450,98,153
627,79,108
453,66,110
6,67,107
78,107,151
732,102,152
293,100,92
789,48,70
766,94,82
291,80,112
326,91,119
325,102,131
280,94,133
355,100,138
364,72,106
737,93,127
522,88,82
231,23,78
175,85,43
624,85,120
351,90,98
421,81,78
58,54,181
233,74,105
220,94,142
438,96,166
688,76,130
174,76,110
514,102,133
143,58,115
787,99,172
174,91,109
24,107,58
284,92,135
601,84,110
192,77,174
525,88,100
142,88,162
555,104,35
719,91,83
262,104,77
263,106,142
315,86,110
55,108,150
350,81,132
83,94,106
605,82,99
17,110,73
85,41,34
512,101,144
729,91,96
122,93,114
152,31,43
289,95,118
457,38,152
684,87,97
544,84,114
613,102,78
339,86,112
284,87,108
99,46,53
469,69,112
448,88,95
738,111,183
116,26,47
724,93,89
372,97,124
326,95,82
482,94,69
580,108,149
237,97,129
303,75,116
485,94,120
4,84,118
527,95,99
460,99,78
43,26,166
61,100,88
520,102,94
144,59,117
194,103,95
378,71,113
763,43,68
309,36,187
443,99,70
317,85,114
37,109,135
752,84,117
604,69,111
383,85,81
707,34,146
656,73,112
432,82,104
245,121,65
564,74,120
693,92,78
218,30,63
562,74,119
649,84,118
573,58,77
32,88,108
399,85,104
145,87,132
508,84,112
647,77,119
46,92,100
272,34,48
628,103,49
636,85,146
363,99,131
418,93,132
668,34,169
660,99,65
455,69,94
235,70,112
33,81,114
621,97,146
139,84,69
575,80,102
310,105,44
261,94,98
604,84,163
717,92,82
180,104,128
235,103,99
174,107,67
729,100,77
398,103,72
324,100,185
257,36,157
540,83,115
273,66,118
722,76,112
645,73,114
140,90,102
525,101,64
472,85,111
465,69,122
696,96,178
219,36,53
711,89,104
585,72,104
539,84,111
185,58,108
515,92,105
668,89,101
232,97,107
231,106,97
160,47,181
648,93,79
473,76,116
712,85,109
82,110,75
777,51,148
545,71,107
778,25,71
327,17,150
708,36,169
617,78,112
299,97,76
35,123,155
643,69,109
451,105,144
505,67,118
526,94,174
146,117,140
628,120,53
569,83,110
324,78,111
269,24,155
606,100,146
13,103,64
789,41,71
718,96,89
223,42,132
565,92,95
679,97,134
288,123,166
292,80,112
723,47,69
606,72,111
157,115,93
307,87,122
273,93,101
139,46,190
379,81,105
622,66,115
754,102,42
483,28,149
252,85,119
609,99,151
400,90,118
246,94,111
697,86,100
676,62,116
322,102,135
276,72,116
745,35,155
234,84,58
124,92,119
243,103,135
428,85,99
729,94,65
212,65,113
523,75,99
636,99,157
448,112,162
697,44,91
465,103,97
46,97,103
760,83,126
201,89,108
194,69,109
342,87,94
750,87,121
86,50,31
265,59,121
453,111,68
555,86,137
136,87,118
423,84,121
65,113,60
109,101,84
247,80,95
367,68,108
593,89,106
125,100,127
261,68,103
585,89,97
759,81,110
737,69,118
24,112,140
670,41,64
510,89,90
83,92,114
493,101,158
116,92,113
632,98,167
593,72,109
176,108,86
598,83,127
247,100,141
671,62,144
773,64,118
224,109,87
449,119,154
637,91,92
80,72,117
190,111,132
304,54,64
75,74,112
30,79,99
115,98,174
185,58,102
84,94,107
345,92,107
638,78,119
83,96,99
88,66,105
239,73,100
377,103,64
539,98,63
325,74,172
4,65,111
249,116,67
113,31,150
115,16,142
404,94,129
774,83,113
780,83,64
375,102,87
115,108,131
487,86,179
238,46,169
120,113,78
226,77,108
632,84,119
637,91,149
172,85,105
413,94,130
268,115,163
267,107,166
35,56,137
40,97,100
418,88,93
182,75,117
591,62,104
402,98,168
385,92,123
770,84,104
754,79,107
537,91,129
281,103,126
247,106,59
642,100,73
699,97,63
101,89,161
66,116,91
255,97,94
355,79,127
604,86,118
114,83,115
724,47,147
750,96,98
128,93,102
463,80,92
65,96,139
501,116,39
568,71,107
117,111,146
349,102,132
130,111,139
584,77,114
96,75,110
502,82,105
419,87,108
561,80,108
42,86,102
174,87,95
637,88,119
249,97,81
88,91,130
157,102,127
106,119,79
708,72,106
649,95,146
456,78,126
588,81,118
401,95,120
166,84,114
751,90,163
95,100,137
401,103,95
267,97,147
228,96,101
301,70,175
451,90,95
342,94,170
115,83,106
157,47,71
462,74,112
74,99,150
466,102,63
71,105,152
353,102,102
163,77,98
570,91,124
327,82,118
186,47,136
774,82,102
600,90,145
287,102,93
775,94,87
69,74,120
310,81,109
788,83,94
494,88,123
605,59,145
766,76,112
650,85,141
564,102,156
154,106,141
673,86,98
271,66,141
728,81,120
677,87,149
1,58,76
664,83,121
569,74,42
456,95,138
122,108,131
576,37,161
783,78,112
183,64,165
406,92,101
93,108,92
352,75,110
235,75,103
199,97,129
369,70,109
205,44,142
100,88,109
659,64,119
668,23,72
721,79,125
636,86,72
151,40,74
152,53,103
768,75,111
49,102,67
74,101,135
19,71,94
689,76,110
376,93,113
25,107,86
314,76,126
40,47,31
185,84,112
592,81,112
736,100,135
497,86,113
772,61,50
50,41,42
204,45,187
733,65,67
74,98,128
673,85,108
267,91,107
479,95,131
499,33,53
579,80,109
381,94,78
636,78,108
648,73,117
268,94,112
358,95,92
709,89,142
213,103,83
393,85,99
233,93,129
261,81,101
679,85,112
722,70,106
232,51,71
733,89,147
240,41,64
348,101,183
331,38,152
323,92,100
499,88,94
608,78,104
501,95,62
654,63,116
277,112,84
453,31,152
537,90,123
234,66,131
0,98,53
428,67,112
333,30,85
197,62,105
452,41,64
546,97,140
657,86,78
24,69,47
634,78,108
51,75,68
560,101,78
699,44,146
48,89,107
203,112,92
83,92,142
216,21,148
330,93,122
342,98,143
748,93,83
761,77,128
77,56,113
156,88,155
658,92,132
340,69,91
742,98,141
117,89,118
195,110,85
569,89,108
569,24,83
233,111,139
431,79,85
662,93,77
598,78,107
120,43,151
28,50,181
429,100,100
468,94,103
148,105,79
634,46,127
676,80,111
264,91,39
538,83,108
771,98,95
430,99,159
354,28,52
534,93,121
203,41,44
166,81,120
767,108,61
237,101,44
562,95,61
380,87,114
31,52,181
494,81,141
450,98,144
81,101,131
114,82,57
47,45,182
542,95,144
369,108,163
182,25,61
33,53,176
335,92,93
77,84,180
566,67,113
455,79,114
434,102,164
287,116,80
163,94,125
693,82,104
8,41,181
331,79,106
748,87,92
205,118,136
337,107,134
646,104,165
514,79,118
258,91,116
179,55,57
195,40,143
88,102,145
18,59,183
506,67,46
390,99,134
563,95,149
655,80,107
45,103,85
594,76,109
764,65,117
67,90,70
126,77,125
727,98,88
480,78,109
364,68,117
227,115,92
199,94,90
100,28,148
318,112,84
374,103,84
63,85,68
702,90,101
144,122,137
650,99,152
309,100,148
500,91,151
289,75,96
20,103,95
183,103,83
575,100,60
666,96,77
190,100,173
92,81,94
775,110,64
718,68,117
518,94,105
498,108,43
440,76,114
426,91,133
438,91,91
469,78,114
533,87,105
293,93,92
342,105,83
1,108,79
669,91,66
691,93,150
243,94,85
47,55,28
784,54,135
97,110,128
190,87,122
593,94,80
346,88,85
611,101,55
718,84,125
50,74,75
250,104,82
526,83,114
319,39,67
624,73,110
89,96,93
637,75,110
295,94,47
321,71,110
592,78,102
95,94,143
254,80,118
650,85,106
471,69,112
786,83,99
74,104,95
452,78,114
594,106,58
301,72,108
130,111,153
613,87,121
468,116,59
469,99,56
370,100,52
737,87,104
195,81,107
272,91,108
738,87,124
377,39,86
630,92,98
15,52,21
330,95,103
316,98,146
137,97,65
609,80,148
448,103,64
157,89,109
239,96,123
181,40,82
555,77,119
626,73,109
158,89,163
3,86,90
368,98,157
322,101,93
601,83,136
775,83,111
165,113,146
595,87,111
437,82,72
17,52,187
282,63,104
746,94,128
74,67,110
203,25,150
96,87,111
574,86,117
207,94,66
491,116,44
260,99,122
648,59,63
337,92,133
714,53,95
670,97,78
179,79,116
582,79,128
540,92,105
571,69,110
118,109,97
609,46,63
646,87,105
519,62,120
313,92,86
351,67,116
320,78,85
201,37,68
537,99,167
321,17,156
220,41,41
145,119,60
607,82,94
593,73,87
219,115,132
157,87,118
253,107,129
559,85,113
144,94,100
7,37,61
499,100,147
470,86,130
186,38,188
690,87,106
595,67,118
502,67,109
714,89,88
268,108,162
723,55,147
248,113,144
232,85,115
499,87,114
92,109,86
67,32,52
623,84,110
393,105,154
595,87,110
523,87,106
503,29,134
90,103,130
516,103,157
500,83,112
447,93,136
453,62,124
204,87,115
700,82,104
104,77,131
170,83,45
600,101,70
383,84,126
256,93,124
93,100,132
769,73,113
31,24,64
750,81,101
100,122,135
644,72,112
280,95,112
583,27,155
601,75,110
262,87,118
785,78,105
667,99,152
569,96,82
542,92,137
77,89,99
172,93,109
601,80,113
266,75,113
269,101,81
168,110,139
670,88,139
428,100,102
601,87,70
416,107,163
464,20,70
284,94,111
268,89,111
428,39,65
595,88,92
384,96,79
342,83,136
334,88,77
724,85,133
735,106,140
694,91,88
85,60,114
683,61,106
57,89,119
123,114,148
302,88,137
728,80,117
182,89,92
99,63,101
241,60,119
566,96,82
150,102,94
664,97,97
588,73,109
488,97,139
87,120,78
225,29,180
507,90,119
260,92,95
319,63,113
566,122,44
230,86,114
744,105,42
96,89,94
133,32,41
98,87,119
630,78,114
83,109,140
524,78,114
229,25,71
64,106,137
455,84,100
117,70,114
723,31,90
740,95,137
617,82,111
694,67,116
50,108,141
664,87,152
629,79,103
46,99,101
67,88,102
328,92,109
559,70,113
595,88,102
110,61,103
83,114,144
452,92,55
681,94,87
186,90,115
474,83,84
109,39,139
0,28,57
496,99,155
303,96,149
249,80,183
719,100,193
273,93,115
186,42,134
111,100,170
312,90,128
375,90,81
318,71,153
63,105,165
707,90,128
145,84,105
205,123,78
222,104,150
175,69,114
319,62,110
573,94,68
601,100,76
391,99,148
242,58,108
103,119,82
397,86,109
81,104,98
230,92,133
214,109,151
574,75,116
328,112,81
62,86,108
0,108,60
449,92,98
513,88,104
614,89,142
65,93,125
139,92,103
481,98,85
191,64,108
188,85,109
427,102,99
632,86,148
315,83,119
549,96,99
528,92,71
778,37,66
482,53,169
697,82,112
185,106,89
777,80,175
748,44,148
609,84,115
548,94,154
347,91,133
336,90,115
694,74,103
621,66,108
2,91,86
400,97,141
274,95,107
300,66,108
171,35,153
88,103,125
707,107,139
98,34,34
44,55,43
774,92,94
7,76,114
118,90,119
116,80,118
45,87,117
538,84,92
494,87,93
264,104,83
79,106,139
159,119,55
523,73,108
364,54,151
506,87,85
769,85,108
81,68,111
20,26,164
184,32,55
670,79,127
1,40,74
230,23,60
75,75,116
359,95,49
80,83,109
287,66,115
363,109,52
133,82,124
29,59,202
14,88,111
753,103,78
207,38,156
495,96,82
62,104,83
148,70,111
590,29,67
49,100,86
71,107,147
475,71,114
100,63,112
766,102,65
356,73,111
182,115,75
769,56,96
58,15,152
289,59,108
215,86,172
103,77,106
746,99,148
23,88,116
170,90,119
281,110,143
200,37,56
75,84,59
574,68,106
597,82,107
273,106,82
134,87,102
486,99,55
365,93,125
737,99,83
717,94,88
144,104,143
449,89,108
327,80,108
31,90,119
445,69,108
490,85,118
50,39,31
613,91,82
132,67,110
58,60,109
454,65,100
505,54,144
260,99,137
251,100,75
66,64,122
333,75,118
470,95,146
466,114,168
111,101,126
527,79,105
103,98,72
598,89,122
721,109,75
421,94,78
784,100,130
512,71,113
669,78,136
388,101,87
127,98,120
190,107,82
779,106,175
293,113,45
278,74,111
277,87,115
240,110,133
27,41,197
278,103,146
70,64,121
90,94,163
149,30,176
309,107,82
410,88,110
526,97,138
11,50,32
182,24,77
287,103,130
732,96,141
465,83,119
667,85,104
622,80,114
99,110,132
270,105,131
584,84,97
227,45,45
322,70,174
604,80,112
656,85,104
676,80,113
121,106,144
218,25,179
453,68,113
665,89,150
631,89,68
67,71,114
137,89,123
143,73,109
186,16,166
477,100,141
237,90,165
313,116,77
100,91,94
270,107,127
353,106,76
264,90,97
137,85,105
513,87,97
472,85,108
789,76,117
207,97,86
56,82,164
437,103,149
685,90,76
459,110,68
475,64,112
687,68,113
349,88,156
441,77,96
88,118,80
490,95,65
634,89,144
69,119,134
179,98,77
758,90,93
7,39,49
631,91,60
83,101,156
112,94,136
199,85,113
640,96,78
198,72,113
127,114,81
192,107,131
694,74,133
12,54,21
533,78,118
459,105,60
262,100,132
703,29,161
128,102,129
447,83,96
514,78,106
106,99,178
465,72,101
151,84,106
689,83,133
575,80,99
405,96,133
657,92,131
304,97,99
223,25,56
640,86,83
342,93,137
216,106,93
183,79,107
616,105,81
330,86,111
647,88,76
506,84,110
464,89,103
171,99,134
656,87,149
557,77,112
433,94,99
208,95,72
206,43,42
700,91,74
367,118,167
88,86,104
474,93,119
480,98,102
220,91,100
228,26,64
370,85,99
767,88,94
233,35,76
602,77,113
16,118,149
36,38,198
446,92,103
630,82,117
543,78,103
443,65,129
176,115,90
265,93,120
716,84,111
83,84,124
579,124,185
573,87,111
422,93,148
446,74,135
137,99,82
521,72,117
102,58,107
17,36,34
190,38,66
314,101,132
176,93,75
420,97,70
394,94,125
623,80,123
538,67,105
772,112,66
75,92,122
626,92,148
594,97,150
565,95,81
117,109,78
544,98,150
502,72,120
403,65,113
555,90,104
367,93,116
720,75,102
396,82,114
127,111,146
575,82,94
782,86,122
666,97,86
556,101,158
487,88,110
787,84,119
268,87,109
238,108,95
644,83,120
461,62,120
322,82,114
173,77,119
43,108,80
227,124,79
228,111,94
214,113,87
195,114,93
187,36,135
423,90,119
172,102,89
752,82,110
628,108,73
217,86,114
690,70,111
430,86,104
676,84,117
563,89,109
202,72,110
570,117,41
241,85,117
11,102,91
786,69,120
141,80,109
737,89,123
583,82,125
493,99,101
19,81,118
738,46,141
609,37,57
629,91,135
328,91,130
162,106,153
559,87,109
275,86,109
